id,sex,age,age_group,marital,child,educ,source,smoke,smokenum,op1,Rop2,op3,Rop4,op5,Rop6,Rmast1,mast2,Rmast3,Rmast4,mast5,Rmast6,Rmast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,Rpss4,Rpss5,pss6,Rpss7,Rpss8,pss9,pss10,sest1,sest2,Rsest3,sest4,Rsest5,sest6,Rsest7,sest8,Rsest9,Rsest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,Rpc1,Rpc2,pc3,pc4,pc5,pc6,Rpc7,pc8,pc9,pc10,Rpc11,pc12,pc13,pc14,Rpc15,Rpc16,pc17,pc18,Moptim,Mmast,Mpcoiss,Mslfest,Mposaff,Mnegaff,Mpstress,Mlifesat
283,1,21,0,2,0,5,3,0,0,5,4,4,4,5,5,4,4,2,4,4,1,1,5,2,2,4,1,4,4,1,3,2,3,2,2,2,3,1,3,4,5,4,7,7,7,7,7,3,5,4,2,1,1,3,3,5,3,4,4,4,4,4,4,3,4,1,2,0,1,1,1,1,0,1,1,0,0,5,4,5,5,4,5,1,2,2,1,2,1,2,3,4,5,3,5,4.5,2.85714285714286,3.27777777777778,3.4,3.4,2.3,3,7
19,1,33,1,1,0,4,1,0,0,3,4,3,3,4,5,4,4,2,4,4,4,3,3,1,1,3,1,4,5,2,3,1,2,2,3,1,5,4,3,3,1,1,4,5,5,2,2,3,3,3,2,2,2,2,2,3,2,3,4,4,4,4,3,4,3,4,2,1,0,0,0,1,1,0,1,0,0,3,1,5,3,4,3,5,2,4,4,2,4,3,3,3,3,3,3,3.66666666666667,3.57142857142857,3.22222222222222,3.5,3.4,1.5,2.4,3.6
305,1,28,0,3,0,4,1,0,0,4,3,4,5,4,5,3,4,3,3,4,4,4,5,2,1,3,1,5,4,2,4,1,4,3,3,1,3,2,3,3,1,1,5,5,5,6,4,2,2,3,2,2,3,3,2,2,2,4,4,4,4,4,3,4,3,4,4,0,1,1,1,0,0,1,1,0,0,5,3,4,4,4,4,3,4,4,4,3,4,5,2,3,3,3,4,4.16666666666667,3.57142857142857,3.66666666666667,3.8,3.6,1.6,2.3,5
69,1,23,0,2,0,5,1,0, ,3,3,4,4,4,2,3,3,4,4,3,4,4,5,3,2,3,1,4,5,2,3,2,2,3,4,1,4,2,3,4,2,1,5,4,6,5,4,3,3,3,2,2,3,3,2,3,2,4,4,4,4,4,3,3,3,3,4,1,0,0,0,0,0,0,1,0,1,4,4,5,4,4,3,3,4,4,4,3,4,3,3,4,4,3,3,3.33333333333333,3.57142857142857,3.66666666666667,3.6,3.8,1.8,2.6,4.8
328,1,21,0,1,0,5,8,0,0,3,3,3,3,4,4,4,4,4,4,4,3,3,3,2,1,3,1,3,4,1,3,2,2,3,3,2,3,2,3,3,3,2,2,2,5,5,5,2,2,4,2,3,2,2,2,3,3,4,4,4,3,4,4,3,3,4,4,0,0,0,0,1,0,0,0,0,0,5,2,3,2,3,3,5,3,5,4,5,2,3,3,3,2,3,3,3.33333333333333,3.71428571428571,3.27777777777778,3.7,3.1,1.8,2.5,3.8
140,1,38,1,4,1,4,5,0, ,3,4,3,4,3,4,3,3,3,3,4,4,4,4,3,2,4,1,3,4,3,4,1,3,2,2,2,3,2,3,3,2,1,4,4,4,5,3,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,4,3,3,4,1,1,1,1,1,0,1,1,0,1,4,3,4,4,4,2,5,4,4,4,4,2,4,2,4,4,3,3,3.5,3.42857142857143,3.55555555555556,3.2,3.2,2,2.5,4
288,1,21,0,1,0,5,1,0,0,3,4,3,3,3,3,3,3,2,2,3,2,2,4,3,2,3,1,4,4,3,2,2,2,4,4,2,4,2,4,4,2,2,3,5,5,5,5,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,0,1,1,1,1,5,3,4,4,4,4,3,3,3,4,3,4,3,4,2,4,4,4,3.16666666666667,2.42857142857143,3.61111111111111,2.6,3.7,2.1,2.6,4.6
160,0,22,0,1,0,3,7,0,0,4,4,4,4,4,4,3,3,4,3,4,3,3,3,2,1,4,2,4,3,2,3,2,2,4,4,2,3,3,3,3,3,3,4,5,5,5,1,3,3,4,2,2,3,2,2,3,2,4,4,3,3,3,3,2,3,2,2,0,1,1,0,0,1,0,0,0,1,4,4,2,4,2,4,2,2,3,3,3,5,4,5,4,4,4,4,4,3.28571428571429,3.5,2.9,3.4,2.2,2.6,4
539,0,28,0,3,0,4, ,0,0,5,5,3,2,4,3,2,4,2,4,4,4,3,3,3,2,4,2,5,4,3,4,1,2,2,3,2,4,2,4,4,2,1,6,6,5,5,3,4,2,3,2,2,1,4,2,3,2,4,4,4,4,4,2,3,3,4,2,1,1,0,0,0,0,1,1,1,0,3,5,2,3,3,5,5,2,4,5,1,4,3,1,2,2,3,4,3.66666666666667,3.28571428571429,3.16666666666667,3.4,3.7,2,2.5,5
21,1,45,1,4,1,6,1,0,0,2,3,4,4,4,4,4,4,2,4,4,4,3,4,4,2,2,1,5,3,3,4,2,3,3,3,1,3,2,4,5,3,1,5,5,5,3,1,3,3,4,2,2,2,3,2,5,2,4,3,4,4,3,2,3,2,2,3,1,1,0,1,1,1,1,1,0,1,2,2,2,2,1,3,2,3,3,3,3,3,2,2,2,2,3,4,3.5,3.57142857142857,2.44444444444444,3,3.6,2.2,2.8,3.8
37,0,23,0,1,0,6,1,0,0,3,3,4,2,4,2,3,4,4,4,3,4,3,4,2,1,3,1,4,5,1,3,3,3,3,3,1,4,3,4,4,1,1,6,7,6,6,7,4,2,4,2,3,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,1,0,0,0,0,2,3,4,3,5,2,3,3,4,4,5,4,2,2,4,5,4,4,3,3.57142857142857,3.5,4,3.7,1.7,2.6,6.4
215,1,23,0,2,0,6,6,0, ,2,4,2,4,2,3,3,3,3,3,3,3,3,3,4,2,3,1,3,2,2,3,2,4,3,3,2,4,1,3,3,3,1,4,4,4,4,4,3,3,4,3,3,2,4,2,2,2,4,4,4,3,2,3,2,3,2,4,0,0,1,0,1,0,1,0,0,0,2,3,2,2,3,2,3,2,3,3,3,3,2,2,4,3,2,2,2.83333333333333,3,2.55555555555556,3.1,3,2.2,2.8,4
465,1,25,0,1,0,4,1,0,0,3,3,3,3,4,4,4,3,3,2,3,3,3,4,3,2,2,1,2,3,2,1,1,3,3,4,2,4,2,4,3,2,1,2,3,3,2,1,3,3,4,3,2,2,3,3,3,2,3,3,3,3,2,1,1,1,1,3,0,1,1,0,0,0,0,0,0,0,4,2,2,3,3,3,1,3,3,2,4,4,2,3,3,4,3,4,3.33333333333333,3,2.94444444444444,2.1,3,1.9,2.8,2.2
297,1,35,1,1,0,6,1,0,0,4,4,5,4,5,5,3,4,3,4,4,4,4,4,4,2,2,1,5,3,3,3,2,3,2,3,2,3,1,3,3,4,1,5,6,5,6,5,5,5,4,1,3,2,1,3,4,1,4,4,4,4,4,3,4,4,1,1,0,1,1,0,0,0,1,1,0,0,4,4,4,5,5,5,4,4,5,4,3,3,5,3,3,4,4,4,4.5,3.71428571428571,4.05555555555556,3.3,3.1,2.3,2.9,5.4
306,0,21,0,1,0,3,1,0,0,4,3,4,3,3,3,3,4,3,3,4,3,3,4,1,1,4,1,3,3,2,4,2,2,4,3,1,4,2,4,4,3,2,5,4,5,4,5,2,3,2,2,3,2,3,3,3,2,3,3,3,4,3,3,3,3,2,3,0,0,1,0,0,0,0,0,0,0,4,3,3,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,3.33333333333333,3.28571428571429,3.72222222222222,3,3.7,1.7,2.5,4.6
239,1,40,1,5,0,5,1,0,0,3,2,3,2,4,4,3,3,4,3,3,1,3,3,1,2,4,1,4,5,2,3,2,2,2,3,1,4,1,3,3,2,2,5,6,6,6,4,3,2,3,3,2,3,2,2,2,3,3,4,4,3,4,3,1,3,2,3,1,1,0,0,0,0,0,0,0,0,4,3,4,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2.85714285714286,2.44444444444444,3,3.4,1.6,2.5,5.4
314,1,35,1,4,1,4, ,1,100,5,5,4,5,5,5,2,3,3,3,4,2,3,3,3,1,3,1,2,4,1,3,2,2,4,4,1,4,2,4,4,2,1,6,6,6,6,6,3,3,2,2,3,3,3,3,2,1,4,4,4,4,4,4,1,4,4,4,1,1,0,0,0,1,0,1,0,1,3,5,2,2,5,5,4,2,3,3,5,3,3,3,5,5,5,5,4.83333333333333,2.85714285714286,3.77777777777778,3.7,3.5,1.6,2.5,6
88,0,26,0,1,0,5,1,0,0,3,3,2,2,2,2,3,3,3,4,4,3,4,3,2,2,3,2,4,5,2,4,3,2,3,2,2,4,1,4,3,3,3,5,4,6,5,7,2,5,3,1,3,5,1,3,2,3,4,4,3,3,4,3,1,3,1,3,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , ,2.33333333333333,3.42857142857143, ,2.9,3.5,2.2,2.8,5.4
343,0,48,1,7,0,5,1,1,140,3,2,3,4,2,4,3,3,4,4,4,3,3,4,4,2,3,1,4,4,3,4,1,1,3,4,2,3,1,4,4,2,2,4,3,5,3,4,3,2,4,1,3,3,2,2,3,3,4,4,4,3,4,3,2,4,3,4,1,1,1,1,1,0,1,1,0,1,4,5,4,5,5,5,5,5,5,4,4,5,4,4,5,5,4,4,3,3.42857142857143,4.55555555555556,3.5,3.7,1.9,2.6,3.8
242,0,54,2,4,1,6,1,0,0,3,4,3,4,4,4,3,3,3,3,3,3,2,4,3,1,2,1,4,4,2,3,3,4,4,3,1,2,1,4,3,2,2,5,5,5,6,3,3,2,4,2,2,4,3,3,3,3,4,4,4,4,4,3,4,3,4,4,1,1,1,0,0,0,0,0,0,0,3,2,3,3,4,3,2,2,2,2,4,3,1,3,3,3,3,3,3.66666666666667,2.85714285714286,2.72222222222222,3.8,3.3,2,2.9,4.8
441,1,36,1,4,1,5, ,0,0,4,3,5,3,5,4,1,3,4,1,4,4,3,4,4,1,4,1,5,4,3,4,2,2,2,4,1,1,1,3,2,3,4,4,4,5,6,4,4,3,4,2,3,2,2,3,2,2,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,2.85714285714286,3.72222222222222,3.9,3.3,2.2,2.7,4.6
253,1,48,1,7,0,4,4, ,0,3,4,4,1,5,4,3,4,1,2,4,2,4,2,2,1,3,1,4,2,4,3,4,4,4,3,1,4,1,3,3,2,1,5,5,5,3,1,3,3,3,2,2,3,4,2,4,3,4,4,4,4,4,3,2,3,2,4,1,1,1,0,0,0,0,1,0,1,3,3,3,3,3,3,4,4,4,3,5,3,3,3,3,4,3,2,3.5,2.85714285714286,3.27777777777778,3.4,3.1,2.1,2.9,3.8
35,1,35,1,1,0,4,1,1,100,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,3,1,4,3,3,3,2,2,2,4,2,3,1,3,4,3,3,4,4,4,2,2,3,2,4,3,3,3,3,3,3,2,4,4,3,4,1,3,2,3,2,3,1,1,1,0,0,0,0,0,0,0,2,3,2,4,2,3,2,3,3,3,3,3,3,4,3,3,4,4,3,2.85714285714286,3,2.9,3.3,2.2,2.9,3.2
10,1,67,2,4,0,2,2,0,0,3,4,4,4,3,5,3,4,2,2,2,2,2,3,4,1,3,1,3,5,3,2,1,2,3,5,2,2,1,4,5,1,1,4,3,4,5,4,3,3,3,2,3,3,2,3,1,2,4,4,4,4,4,4,4,3,3,4,1,1,1,1,1,0,0,1,0,1,2,5,5,2,3,2,3,2,4,5,4,2,4,2,2,4,3,5,3.83333333333333,2.42857142857143,3.27777777777778,3.8,3.5,1.7,2.5,4
527,1,47,1,5,1,4,1,0,0,3,5,4,3,3,5,3,3,3,3,3,2,2,4,2,1,4,1,3,3,1,3,2,3,2,4,2,3,4,4,3,2,1,6,6,4,7,4,3,3,3,3,2,3,3,2,3,3,3,3,4,3,4,3,3,3,2,3,0,1,0,0,0,0,0,1,0,0,3,3,2,3,3,3,3,2,3,3,4,3,3,3,4,4,2,3,3.83333333333333,2.71428571428571,3,3.1,3.3,1.9,2.8,5.4
202,1,21,0,1,0,5,1,0, ,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,2,3,2,4,4,2,3,1,2,3,3,2,4,1,3,4,2,2,5,6,5,5,5,3,2,3,2,3,2,2,3,3,2,3,4,4,3,4,3,4,3,4,4,1,1,1,1,0,0,0,0,0,0,3,4,2,4,4,4,3,4,4,4,1,4,4,4,4,4,4,4,3.66666666666667,3,3.61111111111111,3.6,3.5,1.9,2.5,5.2
90,0,24,0,2,0,5,8,0,0,3,3,5,3,5,2,3,4,2,4,3,2,2,4,2,3,4,1,4,4,2,4,1,2,2,3,3,3,1,4,3,2,1,5,5,5,5,5,2,3,3,2,2,2,3,3,3,2,2,4,3,4,3,4,2,3,2,4,1,1,1,0,1,0,0,1,0,0,4,4,5,4,4,4,3,2,3,4,3,4,5,4,4,4,4,3,3.5,2.85714285714286,3.77777777777778,3.1,3.5,1.8,2.5,5
408,0,32,1,4,1,3,8,0, ,2,5,3,3,4,3,2,2,3,3,3,4,4,5,2,2,5,1,3,4,3,3,2,3,3,3,2,2,1,3,4,1,1,4,5,7,7,3,3,3,2,2,3,2,2,2,3,3,4,4,4,3,4,4,4,4,3,4,1,1,1,0,0,0,1,0,0,0,5,5,4,4,5,2,1,1,4,3,5,1,2,1,2,4,1,4,3.33333333333333,3,3,3.8,3.5,1.8,2.5,5.2
360,0,50,1,1,1,3,4,0,0,3,2,5,2,4,2,3,3,4,4,4,4,3,4,2,1,4,1,4,4,3,2,1,2,1,1,1,2,1,3,3,1,1,4,6,6,7,4, , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,2,2,5,4,5,5,2,2,5,4,4,2,5,2,2,4,2,5,3,3.57142857142857,3.44444444444444,4,2.8,1.4, ,5.4
155,1,29,0,3,0,4,8,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,3,3,2,1,1,1,0,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , ,2.9, , , , 
277,1,34,1,3,0,4,7,1, ,3,3,4,3,4,5,4,4,4,4,4,4,4,4,3,2,3,1,5,5,3,4,1,1,5,5,3,5,1,5,5,1,1,5,5,5,5,5, , , , , , , , , , ,1,1,1,1,3,2,3,2,1,1,0,1,1,1,1,0,1,1,0,1,2,4,2,2,2,4,2,3,2,2,2,4,3,3,3,3,3,4,3.66666666666667,4,2.77777777777778,1.6,4.6,1.7, ,5
520,1,52,2,4,1,2,5,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,1,48,1,4,1,4,1,0,0,3,5,5,5,5,5,2,4,2,1,4,2,4,5,2,1,4,1,5,3, ,4,1,1,5,4,1,4,1,5,4,2,1,5,4,6,5,5,2,4,4,2,2,3,4,2,2,3,4,4,4,4,4,3,3,3,4,4,1,1,1,1,1,0,0,1,0,1,4,5,5,5,5,3,5,4,5,4,5,4,3,2,2,4,3,4,4.66666666666667,2.71428571428571,4,3.7,4.3,1.22222222222222,2.8,5
426,1,21,0,1,0,4,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,1,4,1,4,1,4,1,1,1,0,1,0,1,0,0,0,3,5,3,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5, , ,4.5,3, , , , 
245,1,74,2,4,0,2, ,0,0,3,5,5,3,5,2,4,4,2,2,4,2,4,4,2,1,5,1,2,4,2,3,1,1,2,4,1,1,1,2,3,1,1,3,4,6,6,7, , , , , , , , , , ,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0,1,5,5,3,4,5,5,3,5,5,5,1,5,4,4,5,5,4,5,3.83333333333333,3.14285714285714,4.33333333333333,3.9,3,1.2, ,5.2
